"wbic","year","survey.seq.no","survey.begin.date","survey.end.date","month","daytype","n.marks.recapped","totalFishExamined"
2331600,2010,43897063,2010-05-01,2011-03-06,1,"weekday",3,5
2331600,2010,43897063,2010-05-01,2011-03-06,1,"weekend",1,7
2331600,2010,43897063,2010-05-01,2011-03-06,2,"weekend",1,2
2331600,2010,43897063,2010-05-01,2011-03-06,5,"weekday",5,88
2331600,2010,43897063,2010-05-01,2011-03-06,5,"weekend",0,65
2331600,2010,43897063,2010-05-01,2011-03-06,6,"weekday",1,24
2331600,2010,43897063,2010-05-01,2011-03-06,6,"weekend",1,32
2331600,2010,43897063,2010-05-01,2011-03-06,7,"weekday",0,2
2331600,2010,43897063,2010-05-01,2011-03-06,7,"weekend",0,4
2331600,2010,43897063,2010-05-01,2011-03-06,8,"weekday",1,13
2331600,2010,43897063,2010-05-01,2011-03-06,8,"weekend",2,9
2331600,2010,43897063,2010-05-01,2011-03-06,9,"weekday",1,11
2331600,2010,43897063,2010-05-01,2011-03-06,9,"weekend",1,3
2331600,2010,43897063,2010-05-01,2011-03-06,10,"weekday",1,20
2331600,2010,43897063,2010-05-01,2011-03-06,10,"weekend",1,40
2331600,2010,43897063,2010-05-01,2011-03-06,12,"weekday",0,1
2331600,2010,43897063,2010-05-01,2011-03-06,12,"weekend",1,6
2331600,2013,374764893,2013-05-04,2014-03-02,1,"weekend",1,1
2331600,2013,374764893,2013-05-04,2014-03-02,5,"weekday",5,127
2331600,2013,374764893,2013-05-04,2014-03-02,5,"weekend",13,87
2331600,2013,374764893,2013-05-04,2014-03-02,6,"weekday",9,57
2331600,2013,374764893,2013-05-04,2014-03-02,6,"weekend",5,18
2331600,2013,374764893,2013-05-04,2014-03-02,7,"weekday",1,18
2331600,2013,374764893,2013-05-04,2014-03-02,7,"weekend",1,5
2331600,2013,374764893,2013-05-04,2014-03-02,8,"weekday",2,11
2331600,2013,374764893,2013-05-04,2014-03-02,8,"weekend",0,3
2331600,2013,374764893,2013-05-04,2014-03-02,9,"weekday",4,19
2331600,2013,374764893,2013-05-04,2014-03-02,9,"weekend",0,3
2331600,2013,374764893,2013-05-04,2014-03-02,10,"weekday",4,27
2331600,2013,374764893,2013-05-04,2014-03-02,10,"weekend",0,5
2331600,2013,374764893,2013-05-04,2014-03-02,12,"weekday",1,2
2331600,2013,374764893,2013-05-04,2014-03-02,12,"weekend",0,1
2331600,2016,515081393,2016-05-07,2017-03-05,1,"weekday",1,2
2331600,2016,515081393,2016-05-07,2017-03-05,1,"weekend",0,1
2331600,2016,515081393,2016-05-07,2017-03-05,5,"weekday",5,53
2331600,2016,515081393,2016-05-07,2017-03-05,5,"weekend",10,56
2331600,2016,515081393,2016-05-07,2017-03-05,6,"weekday",2,9
2331600,2016,515081393,2016-05-07,2017-03-05,6,"weekend",1,6
2331600,2016,515081393,2016-05-07,2017-03-05,7,"weekday",1,9
2331600,2016,515081393,2016-05-07,2017-03-05,7,"weekend",0,5
2331600,2016,515081393,2016-05-07,2017-03-05,8,"weekday",2,5
2331600,2016,515081393,2016-05-07,2017-03-05,8,"weekend",0,7
2331600,2016,515081393,2016-05-07,2017-03-05,9,"weekday",0,1
2331600,2016,515081393,2016-05-07,2017-03-05,10,"weekday",1,6
2331600,2016,515081393,2016-05-07,2017-03-05,10,"weekend",1,7
2331600,2019,515089476,2019-05-04,2020-03-01,1,"weekday",0,1
2331600,2019,515089476,2019-05-04,2020-03-01,1,"weekend",1,2
2331600,2019,515089476,2019-05-04,2020-03-01,2,"weekday",1,1
2331600,2019,515089476,2019-05-04,2020-03-01,2,"weekend",0,1
2331600,2019,515089476,2019-05-04,2020-03-01,5,"weekday",2,104
2331600,2019,515089476,2019-05-04,2020-03-01,5,"weekend",4,29
2331600,2019,515089476,2019-05-04,2020-03-01,6,"weekday",3,20
2331600,2019,515089476,2019-05-04,2020-03-01,6,"weekend",4,59
2331600,2019,515089476,2019-05-04,2020-03-01,7,"weekday",9,38
2331600,2019,515089476,2019-05-04,2020-03-01,7,"weekend",4,34
2331600,2019,515089476,2019-05-04,2020-03-01,8,"weekday",3,28
2331600,2019,515089476,2019-05-04,2020-03-01,8,"weekend",3,27
2331600,2019,515089476,2019-05-04,2020-03-01,9,"weekday",2,20
2331600,2019,515089476,2019-05-04,2020-03-01,9,"weekend",1,30
2331600,2019,515089476,2019-05-04,2020-03-01,10,"weekday",2,13
2331600,2019,515089476,2019-05-04,2020-03-01,10,"weekend",0,4
2331600,2022,515097061,2022-05-07,2023-03-05,1,"weekend",0,1
2331600,2022,515097061,2022-05-07,2023-03-05,2,"weekend",0,1
2331600,2022,515097061,2022-05-07,2023-03-05,3,"weekend",0,2
2331600,2022,515097061,2022-05-07,2023-03-05,5,"weekday",5,68
2331600,2022,515097061,2022-05-07,2023-03-05,5,"weekend",1,63
2331600,2022,515097061,2022-05-07,2023-03-05,6,"weekday",4,71
2331600,2022,515097061,2022-05-07,2023-03-05,6,"weekend",4,23
2331600,2022,515097061,2022-05-07,2023-03-05,7,"weekday",0,41
2331600,2022,515097061,2022-05-07,2023-03-05,7,"weekend",2,32
2331600,2022,515097061,2022-05-07,2023-03-05,8,"weekday",5,64
2331600,2022,515097061,2022-05-07,2023-03-05,8,"weekend",1,42
2331600,2022,515097061,2022-05-07,2023-03-05,9,"weekday",2,29
2331600,2022,515097061,2022-05-07,2023-03-05,9,"weekend",0,16
2331600,2022,515097061,2022-05-07,2023-03-05,10,"weekday",0,5
2331600,2022,515097061,2022-05-07,2023-03-05,10,"weekend",1,29
2331600,2022,515097061,2022-05-07,2023-03-05,12,"weekday",0,1
2332300,2019,515089470,2019-05-04,2020-03-01,5,"weekday",5,13
2332300,2019,515089470,2019-05-04,2020-03-01,5,"weekend",12,27
2332300,2019,515089470,2019-05-04,2020-03-01,6,"weekday",2,4
2332300,2019,515089470,2019-05-04,2020-03-01,7,"weekday",1,2
2332300,2019,515089470,2019-05-04,2020-03-01,7,"weekend",0,3
2332300,2019,515089470,2019-05-04,2020-03-01,8,"weekday",1,3
2332300,2019,515089470,2019-05-04,2020-03-01,8,"weekend",1,3
2332300,2019,515089470,2019-05-04,2020-03-01,9,"weekday",1,2
2332300,2019,515089470,2019-05-04,2020-03-01,9,"weekend",3,6
2332300,2019,515089470,2019-05-04,2020-03-01,10,"weekday",1,1
2332300,2019,515089470,2019-05-04,2020-03-01,12,"weekday",0,2
2332300,2019,515089470,2019-05-04,2020-03-01,12,"weekend",1,3
2332400,2010,51196479,2010-05-01,2011-03-06,5,"weekday",3,5
2332400,2010,51196479,2010-05-01,2011-03-06,5,"weekend",9,17
2332400,2010,51196479,2010-05-01,2011-03-06,6,"weekday",3,10
2332400,2010,51196479,2010-05-01,2011-03-06,6,"weekend",1,3
2332400,2010,51196479,2010-05-01,2011-03-06,7,"weekday",1,4
2332400,2010,51196479,2010-05-01,2011-03-06,7,"weekend",3,4
2332400,2010,51196479,2010-05-01,2011-03-06,8,"weekday",3,11
2332400,2010,51196479,2010-05-01,2011-03-06,8,"weekend",0,2
2332400,2010,51196479,2010-05-01,2011-03-06,10,"weekend",0,1
2332400,2010,51196479,2010-05-01,2011-03-06,12,"weekday",1,1
2334300,2004,95982,2004-05-01,2005-03-06,6,"weekday",1,1
2334300,2004,95982,2004-05-01,2005-03-06,8,"weekday",2,5
2334300,2004,95982,2004-05-01,2005-03-06,8,"weekend",0,1
2334300,2004,95982,2004-05-01,2005-03-06,10,"weekday",1,3
2334300,2004,95982,2004-05-01,2005-03-06,10,"weekend",0,1
2334400,2004,95919,2004-05-01,2005-03-06,5,"weekday",5,17
2334400,2004,95919,2004-05-01,2005-03-06,5,"weekend",7,23
2334400,2004,95919,2004-05-01,2005-03-06,6,"weekday",0,3
2334400,2004,95919,2004-05-01,2005-03-06,7,"weekday",0,4
2334400,2004,95919,2004-05-01,2005-03-06,8,"weekday",1,12
2334400,2004,95919,2004-05-01,2005-03-06,8,"weekend",0,2
2334400,2004,95919,2004-05-01,2005-03-06,9,"weekday",1,6
2334400,2004,95919,2004-05-01,2005-03-06,9,"weekend",1,4
2334400,2004,95919,2004-05-01,2005-03-06,10,"weekday",1,3
2334400,2004,95919,2004-05-01,2005-03-06,10,"weekend",1,10
2334700,2021,515094726,2021-05-01,2022-03-06,1,"weekend",1,2
2334700,2021,515094726,2021-05-01,2022-03-06,5,"weekday",8,22
2334700,2021,515094726,2021-05-01,2022-03-06,5,"weekend",4,28
2334700,2021,515094726,2021-05-01,2022-03-06,6,"weekday",1,13
2334700,2021,515094726,2021-05-01,2022-03-06,6,"weekend",2,7
2334700,2021,515094726,2021-05-01,2022-03-06,7,"weekday",2,13
2334700,2021,515094726,2021-05-01,2022-03-06,7,"weekend",0,2
2334700,2021,515094726,2021-05-01,2022-03-06,8,"weekday",2,17
2334700,2021,515094726,2021-05-01,2022-03-06,8,"weekend",1,20
2334700,2021,515094726,2021-05-01,2022-03-06,9,"weekday",4,39
2334700,2021,515094726,2021-05-01,2022-03-06,9,"weekend",0,7
2334700,2021,515094726,2021-05-01,2022-03-06,10,"weekday",8,61
2334700,2021,515094726,2021-05-01,2022-03-06,10,"weekend",5,37
2338300,2020,515093022,2020-05-02,2021-03-07,1,"weekend",0,4
2338300,2020,515093022,2020-05-02,2021-03-07,2,"weekday",0,4
2338300,2020,515093022,2020-05-02,2021-03-07,2,"weekend",0,1
2338300,2020,515093022,2020-05-02,2021-03-07,9,"weekend",0,2
2338300,2020,515093022,2020-05-02,2021-03-07,10,"weekday",0,1
2338300,2020,515093022,2020-05-02,2021-03-07,12,"weekday",0,4
2338300,2020,515093022,2020-05-02,2021-03-07,12,"weekend",0,7
2340500,2011,158328844,2011-05-07,2012-03-04,1,"weekday",0,2
2340500,2011,158328844,2011-05-07,2012-03-04,1,"weekend",0,1
2340500,2011,158328844,2011-05-07,2012-03-04,12,"weekday",0,2
2340700,2011,158328846,2011-05-07,2012-03-04,1,"weekday",1,8
2340700,2011,158328846,2011-05-07,2012-03-04,1,"weekend",0,3
2340700,2011,158328846,2011-05-07,2012-03-04,2,"weekday",0,1
2340700,2011,158328846,2011-05-07,2012-03-04,2,"weekend",1,2
2340700,2011,158328846,2011-05-07,2012-03-04,5,"weekend",0,4
2340700,2011,158328846,2011-05-07,2012-03-04,6,"weekday",1,6
2340700,2011,158328846,2011-05-07,2012-03-04,8,"weekend",1,1
2340700,2011,158328846,2011-05-07,2012-03-04,12,"weekday",9,20
2340700,2011,158328846,2011-05-07,2012-03-04,12,"weekend",4,21
2340900,2011,158328845,2011-05-07,2012-03-04,5,"weekday",0,1
2340900,2011,158328845,2011-05-07,2012-03-04,5,"weekend",0,4
2340900,2011,158328845,2011-05-07,2012-03-04,6,"weekday",0,1
2340900,2011,158328845,2011-05-07,2012-03-04,6,"weekend",0,1
2351400,1995,96003,1995-05-06,1996-02-29,1,"weekday",0,3
2351400,1995,96003,1995-05-06,1996-02-29,1,"weekend",0,4
2351400,1995,96003,1995-05-06,1996-02-29,2,"weekday",0,4
2351400,1995,96003,1995-05-06,1996-02-29,2,"weekend",0,4
2351400,1995,96003,1995-05-06,1996-02-29,6,"weekday",0,1
2351400,1995,96003,1995-05-06,1996-02-29,7,"weekday",0,1
2351400,1995,96003,1995-05-06,1996-02-29,9,"weekend",1,4
2351400,1995,96003,1995-05-06,1996-02-29,10,"weekday",1,1
2351400,1995,96003,1995-05-06,1996-02-29,10,"weekend",1,1
2351400,1995,96003,1995-05-06,1996-02-29,12,"weekend",0,4
2351400,2012,278547726,2012-05-05,2013-03-03,1,"weekend",0,5
2351400,2012,278547726,2012-05-05,2013-03-03,2,"weekday",0,1
2351400,2012,278547726,2012-05-05,2013-03-03,2,"weekend",0,1
2351400,2012,278547726,2012-05-05,2013-03-03,5,"weekday",0,17
2351400,2012,278547726,2012-05-05,2013-03-03,5,"weekend",3,37
2351400,2012,278547726,2012-05-05,2013-03-03,6,"weekday",0,2
2351400,2012,278547726,2012-05-05,2013-03-03,7,"weekday",0,3
2351400,2012,278547726,2012-05-05,2013-03-03,7,"weekend",0,8
2351400,2012,278547726,2012-05-05,2013-03-03,8,"weekday",0,3
2351400,2012,278547726,2012-05-05,2013-03-03,8,"weekend",0,6
2353600,2018,515086637,2018-05-05,2019-03-03,12,"weekend",0,1
2359700,2003,96135,2003-05-03,2004-03-01,5,"weekday",2,2
2359700,2003,96135,2003-05-03,2004-03-01,6,"weekend",1,1
2359700,2003,96135,2003-05-03,2004-03-01,7,"weekday",1,1
2381100,2005,95954,2005-05-07,2006-03-05,1,"weekend",1,2
2381100,2005,95954,2005-05-07,2006-03-05,5,"weekday",0,2
2381100,2005,95954,2005-05-07,2006-03-05,5,"weekend",1,12
2381100,2005,95954,2005-05-07,2006-03-05,6,"weekday",0,1
2381100,2005,95954,2005-05-07,2006-03-05,6,"weekend",0,2
2381100,2005,95954,2005-05-07,2006-03-05,7,"weekend",0,1
2381100,2005,95954,2005-05-07,2006-03-05,9,"weekend",1,1
2381100,2005,95954,2005-05-07,2006-03-05,10,"weekend",0,2
2382300,2010,50284037,2010-05-01,2011-03-06,7,"weekend",1,1
2390800,1991,34439420,1991-05-04,1992-03-01,1,"weekend",0,2
2390800,1991,34439420,1991-05-04,1992-03-01,2,"weekend",0,3
2390800,1991,34439420,1991-05-04,1992-03-01,5,"weekday",0,3
2390800,1991,34439420,1991-05-04,1992-03-01,5,"weekend",2,8
2390800,1991,34439420,1991-05-04,1992-03-01,6,"weekday",0,2
2390800,1991,34439420,1991-05-04,1992-03-01,6,"weekend",1,3
2390800,1991,34439420,1991-05-04,1992-03-01,7,"weekday",1,2
2390800,1991,34439420,1991-05-04,1992-03-01,7,"weekend",1,5
2390800,1991,34439420,1991-05-04,1992-03-01,8,"weekday",0,7
2390800,1991,34439420,1991-05-04,1992-03-01,8,"weekend",0,2
2390800,1991,34439420,1991-05-04,1992-03-01,9,"weekday",1,2
2390800,1991,34439420,1991-05-04,1992-03-01,10,"weekday",0,3
2390800,1991,34439420,1991-05-04,1992-03-01,12,"weekday",0,4
2390800,1991,34439420,1991-05-04,1992-03-01,12,"weekend",0,1
2390800,2016,515081273,2016-05-07,2017-03-05,1,"weekday",1,4
2390800,2016,515081273,2016-05-07,2017-03-05,1,"weekend",0,2
2390800,2016,515081273,2016-05-07,2017-03-05,2,"weekday",0,1
2390800,2016,515081273,2016-05-07,2017-03-05,2,"weekend",0,3
2390800,2016,515081273,2016-05-07,2017-03-05,3,"weekend",0,3
2390800,2016,515081273,2016-05-07,2017-03-05,5,"weekday",1,6
2390800,2016,515081273,2016-05-07,2017-03-05,5,"weekend",1,4
2390800,2016,515081273,2016-05-07,2017-03-05,6,"weekday",0,18
2390800,2016,515081273,2016-05-07,2017-03-05,6,"weekend",0,10
2390800,2016,515081273,2016-05-07,2017-03-05,7,"weekday",0,4
2390800,2016,515081273,2016-05-07,2017-03-05,7,"weekend",0,16
2390800,2016,515081273,2016-05-07,2017-03-05,8,"weekday",0,6
2390800,2016,515081273,2016-05-07,2017-03-05,8,"weekend",0,1
2390800,2016,515081273,2016-05-07,2017-03-05,9,"weekend",0,2
2390800,2016,515081273,2016-05-07,2017-03-05,10,"weekday",0,5
2390800,2016,515081273,2016-05-07,2017-03-05,10,"weekend",0,3
2390800,2016,515081273,2016-05-07,2017-03-05,12,"weekday",0,1
2391200,1994,96118,1994-05-07,1995-03-01,1,"weekend",0,2
2391200,1994,96118,1994-05-07,1995-03-01,2,"weekday",0,1
2391200,1994,96118,1994-05-07,1995-03-01,2,"weekend",0,1
2391200,1994,96118,1994-05-07,1995-03-01,6,"weekday",0,1
2391200,1994,96118,1994-05-07,1995-03-01,6,"weekend",0,1
2391200,1994,96118,1994-05-07,1995-03-01,7,"weekend",0,3
2391200,2003,96116,2003-05-03,2004-03-01,1,"weekday",0,5
2391200,2003,96116,2003-05-03,2004-03-01,1,"weekend",0,9
2391200,2003,96116,2003-05-03,2004-03-01,2,"weekday",0,2
2391200,2003,96116,2003-05-03,2004-03-01,2,"weekend",1,12
2391200,2003,96116,2003-05-03,2004-03-01,5,"weekday",0,5
2391200,2003,96116,2003-05-03,2004-03-01,5,"weekend",1,11
2391200,2003,96116,2003-05-03,2004-03-01,6,"weekday",3,15
2391200,2003,96116,2003-05-03,2004-03-01,6,"weekend",2,16
2391200,2003,96116,2003-05-03,2004-03-01,7,"weekday",2,4
2391200,2003,96116,2003-05-03,2004-03-01,8,"weekday",1,2
2391200,2003,96116,2003-05-03,2004-03-01,8,"weekend",0,1
2391200,2003,96116,2003-05-03,2004-03-01,9,"weekend",0,7
2391200,2003,96116,2003-05-03,2004-03-01,10,"weekday",0,3
2391200,2003,96116,2003-05-03,2004-03-01,10,"weekend",1,13
2391200,2003,96116,2003-05-03,2004-03-01,12,"weekday",0,6
2391200,2003,96116,2003-05-03,2004-03-01,12,"weekend",1,24
2391200,2006,98216,2006-05-06,2007-03-04,1,"weekday",1,12
2391200,2006,98216,2006-05-06,2007-03-04,1,"weekend",0,8
2391200,2006,98216,2006-05-06,2007-03-04,2,"weekday",0,3
2391200,2006,98216,2006-05-06,2007-03-04,2,"weekend",0,3
2391200,2006,98216,2006-05-06,2007-03-04,5,"weekday",2,7
2391200,2006,98216,2006-05-06,2007-03-04,5,"weekend",0,8
2391200,2006,98216,2006-05-06,2007-03-04,6,"weekday",0,16
2391200,2006,98216,2006-05-06,2007-03-04,6,"weekend",1,10
2391200,2006,98216,2006-05-06,2007-03-04,7,"weekday",0,1
2391200,2006,98216,2006-05-06,2007-03-04,7,"weekend",1,2
2391200,2006,98216,2006-05-06,2007-03-04,8,"weekday",1,2
2391200,2006,98216,2006-05-06,2007-03-04,8,"weekend",0,2
2391200,2006,98216,2006-05-06,2007-03-04,9,"weekday",0,29
2391200,2006,98216,2006-05-06,2007-03-04,9,"weekend",0,3
2391200,2006,98216,2006-05-06,2007-03-04,10,"weekday",0,26
2391200,2006,98216,2006-05-06,2007-03-04,10,"weekend",2,13
2391200,2006,98216,2006-05-06,2007-03-04,12,"weekday",1,10
2391200,2006,98216,2006-05-06,2007-03-04,12,"weekend",1,19
2391200,2009,17212254,2009-05-02,2010-03-07,1,"weekday",1,27
2391200,2009,17212254,2009-05-02,2010-03-07,1,"weekend",1,57
2391200,2009,17212254,2009-05-02,2010-03-07,2,"weekday",1,16
2391200,2009,17212254,2009-05-02,2010-03-07,2,"weekend",1,7
2391200,2009,17212254,2009-05-02,2010-03-07,5,"weekday",1,17
2391200,2009,17212254,2009-05-02,2010-03-07,5,"weekend",0,10
2391200,2009,17212254,2009-05-02,2010-03-07,6,"weekday",3,39
2391200,2009,17212254,2009-05-02,2010-03-07,6,"weekend",0,26
2391200,2009,17212254,2009-05-02,2010-03-07,7,"weekday",0,4
2391200,2009,17212254,2009-05-02,2010-03-07,7,"weekend",1,8
2391200,2009,17212254,2009-05-02,2010-03-07,8,"weekday",1,11
2391200,2009,17212254,2009-05-02,2010-03-07,8,"weekend",1,12
2391200,2009,17212254,2009-05-02,2010-03-07,9,"weekday",0,14
2391200,2009,17212254,2009-05-02,2010-03-07,9,"weekend",3,16
2391200,2009,17212254,2009-05-02,2010-03-07,10,"weekday",0,8
2391200,2009,17212254,2009-05-02,2010-03-07,10,"weekend",0,10
2391200,2009,17212254,2009-05-02,2010-03-07,12,"weekday",0,12
2391200,2009,17212254,2009-05-02,2010-03-07,12,"weekend",0,51
2391200,2009,41702866,2009-12-18,2010-03-07,1,"weekday",2,30
2391200,2009,41702866,2009-12-18,2010-03-07,1,"weekend",1,7
2391200,2009,41702866,2009-12-18,2010-03-07,2,"weekday",0,5
2391200,2009,41702866,2009-12-18,2010-03-07,2,"weekend",4,31
2391200,2009,41702866,2009-12-18,2010-03-07,3,"weekday",1,10
2391200,2009,41702866,2009-12-18,2010-03-07,3,"weekend",1,13
2391200,2009,41702866,2009-12-18,2010-03-07,12,"weekend",0,1
2391200,2010,41702873,2010-01-03,2010-03-07,1,"weekday",1,6
2391200,2010,41702873,2010-01-03,2010-03-07,1,"weekend",0,4
2391200,2010,41702873,2010-01-03,2010-03-07,2,"weekday",0,3
2391200,2010,41702873,2010-01-03,2010-03-07,2,"weekend",0,1
2391200,2012,278547724,2012-05-05,2013-03-03,1,"weekday",0,2
2391200,2012,278547724,2012-05-05,2013-03-03,1,"weekend",0,5
2391200,2012,278547724,2012-05-05,2013-03-03,5,"weekday",0,4
2391200,2012,278547724,2012-05-05,2013-03-03,5,"weekend",0,1
2391200,2012,278547724,2012-05-05,2013-03-03,6,"weekday",0,5
2391200,2012,278547724,2012-05-05,2013-03-03,6,"weekend",0,5
2391200,2012,278547724,2012-05-05,2013-03-03,7,"weekday",0,2
2391200,2012,278547724,2012-05-05,2013-03-03,7,"weekend",1,5
2391200,2012,278547724,2012-05-05,2013-03-03,8,"weekday",0,5
2391200,2012,278547724,2012-05-05,2013-03-03,8,"weekend",0,1
2391200,2012,278547724,2012-05-05,2013-03-03,9,"weekday",1,2
2391200,2012,278547724,2012-05-05,2013-03-03,9,"weekend",0,3
2391200,2012,278547724,2012-05-05,2013-03-03,10,"weekday",0,15
2391200,2012,278547724,2012-05-05,2013-03-03,10,"weekend",0,8
2391200,2012,342652422,2012-12-27,2013-03-03,1,"weekday",0,2
2391200,2012,342652422,2012-12-27,2013-03-03,1,"weekend",0,1
2391200,2012,342652422,2012-12-27,2013-03-03,2,"weekday",0,1
2391200,2012,342652422,2012-12-27,2013-03-03,2,"weekend",1,1
2391200,2013,342936158,2013-01-03,2013-03-03,1,"weekday",0,3
2391200,2013,342936158,2013-01-03,2013-03-03,1,"weekend",2,15
2391200,2013,342936158,2013-01-03,2013-03-03,2,"weekend",1,9
2391200,2013,342936158,2013-01-03,2013-03-03,3,"weekend",0,8
2391200,2015,515077917,2015-05-02,2016-03-06,1,"weekday",0,3
2391200,2015,515077917,2015-05-02,2016-03-06,1,"weekend",1,2
2391200,2015,515077917,2015-05-02,2016-03-06,2,"weekday",0,1
2391200,2015,515077917,2015-05-02,2016-03-06,2,"weekend",0,4
2391200,2015,515077917,2015-05-02,2016-03-06,5,"weekday",0,10
2391200,2015,515077917,2015-05-02,2016-03-06,5,"weekend",0,6
2391200,2015,515077917,2015-05-02,2016-03-06,6,"weekday",4,17
2391200,2015,515077917,2015-05-02,2016-03-06,6,"weekend",2,7
2391200,2015,515077917,2015-05-02,2016-03-06,7,"weekday",0,2
2391200,2015,515077917,2015-05-02,2016-03-06,7,"weekend",0,1
2391200,2015,515077917,2015-05-02,2016-03-06,8,"weekday",0,1
2391200,2015,515077917,2015-05-02,2016-03-06,9,"weekday",0,5
2391200,2015,515077917,2015-05-02,2016-03-06,9,"weekend",0,3
2391200,2015,515077917,2015-05-02,2016-03-06,10,"weekday",2,10
2391200,2015,515077917,2015-05-02,2016-03-06,10,"weekend",2,10
2391200,2015,515080717,2015-12-04,2016-03-06,1,"weekday",2,5
2391200,2015,515080717,2015-12-04,2016-03-06,3,"weekend",0,7
2391200,2018,515086646,2018-05-05,2019-03-03,1,"weekend",0,2
2391200,2018,515086646,2018-05-05,2019-03-03,5,"weekday",2,12
2391200,2018,515086646,2018-05-05,2019-03-03,5,"weekend",0,9
2391200,2018,515086646,2018-05-05,2019-03-03,6,"weekday",1,9
2391200,2018,515086646,2018-05-05,2019-03-03,6,"weekend",0,3
2391200,2018,515086646,2018-05-05,2019-03-03,7,"weekend",2,5
2391200,2018,515086646,2018-05-05,2019-03-03,8,"weekday",0,1
2391200,2018,515086646,2018-05-05,2019-03-03,8,"weekend",0,2
2391200,2018,515086646,2018-05-05,2019-03-03,9,"weekend",0,2
2391200,2018,515086646,2018-05-05,2019-03-03,10,"weekday",0,7
2391200,2018,515086646,2018-05-05,2019-03-03,10,"weekend",2,8
2391200,2018,515086646,2018-05-05,2019-03-03,12,"weekday",1,5
2391200,2018,515086646,2018-05-05,2019-03-03,12,"weekend",1,12
2391200,2021,515094971,2021-05-01,2022-03-06,1,"weekday",0,6
2391200,2021,515094971,2021-05-01,2022-03-06,1,"weekend",1,8
2391200,2021,515094971,2021-05-01,2022-03-06,2,"weekday",0,8
2391200,2021,515094971,2021-05-01,2022-03-06,2,"weekend",1,3
2391200,2021,515094971,2021-05-01,2022-03-06,3,"weekday",0,1
2391200,2021,515094971,2021-05-01,2022-03-06,3,"weekend",0,3
2391200,2021,515094971,2021-05-01,2022-03-06,5,"weekday",0,4
2391200,2021,515094971,2021-05-01,2022-03-06,5,"weekend",4,23
2391200,2021,515094971,2021-05-01,2022-03-06,6,"weekday",5,48
2391200,2021,515094971,2021-05-01,2022-03-06,6,"weekend",10,63
2391200,2021,515094971,2021-05-01,2022-03-06,7,"weekday",1,19
2391200,2021,515094971,2021-05-01,2022-03-06,7,"weekend",1,12
2391200,2021,515094971,2021-05-01,2022-03-06,8,"weekday",1,15
2391200,2021,515094971,2021-05-01,2022-03-06,8,"weekend",0,10
2391200,2021,515094971,2021-05-01,2022-03-06,9,"weekday",4,47
2391200,2021,515094971,2021-05-01,2022-03-06,9,"weekend",3,82
2391200,2021,515094971,2021-05-01,2022-03-06,10,"weekday",3,47
2391200,2021,515094971,2021-05-01,2022-03-06,10,"weekend",4,47
2391200,2021,515094971,2021-05-01,2022-03-06,12,"weekend",1,13
2392000,1993,95897,1993-05-01,1994-03-01,7,"weekend",0,2
2393200,2007,96521,2007-05-05,2008-03-02,2,"weekend",0,1
2393200,2023,515099394,2023-05-06,2024-03-03,5,"weekday",5,32
2393200,2023,515099394,2023-05-06,2024-03-03,5,"weekend",4,43
2393200,2023,515099394,2023-05-06,2024-03-03,6,"weekday",0,24
